Time(ms),TPS,AFR
916254,1004,968
916304,1004,968
916354,1004,968
916404,1004,968
916454,1004,968
916504,1004,968
916554,1004,968
916604,1004,968
916654,1004,968
916704,1004,968
916754,1004,968
916804,1004,968
916854,1004,968
916904,1004,968
916954,1004,968
917004,1004,968
917054,1004,968
917104,1004,968
917154,1004,968
917204,1004,968
917254,1004,968
917304,1004,968
917354,1004,968
917404,1004,968
917454,1004,968
917504,1004,968
917554,1004,968
917604,1004,968
917654,1004,968
917704,1004,968
917754,1004,968
917804,1004,968
917854,1004,968
917904,1004,968
917954,1004,968
918004,1004,968
918054,1004,968
918104,1004,968
918154,1004,968
918204,1004,968
918254,1004,968
918304,1004,968
918354,1004,968
918404,1004,968
918454,1004,968
918504,1004,968
918554,1004,968
918604,1004,968
918654,1004,968
918704,1004,968
918754,1004,968
918804,1004,968
918854,1004,968
918904,1004,968
918955,1004,968
919005,1004,968
919055,1004,968
919105,1004,968
919155,1004,968
919205,1004,968
919255,1004,968
919305,1004,968
919355,1004,968
919405,1004,968
919455,1004,968
919505,1004,968
919555,1004,968
919605,1004,968
919655,1004,968
919705,1004,968
919755,1004,968
919805,1004,968
919855,1004,968
919905,1004,968
919955,1004,968
920005,1004,968
920055,1004,968
920105,1004,968
920155,1004,968
920205,1004,968
920255,1004,968
920305,1004,968
920355,1004,968
920406,1004,968
920456,1004,967
920506,1004,967
920556,1004,967
920606,1004,968
920656,1004,967
920706,1004,967
920756,1004,967
920806,1004,967
920856,1004,967
920906,1004,967
920956,1004,967
921006,1004,967
921056,1004,967
921106,1004,967
921156,1004,967
921206,1004,967
921256,1004,967
921306,1004,967
921356,1004,967
921406,1004,967
921456,1004,967
921506,1004,967
921556,1004,967
921606,1004,967
921656,1004,967
921706,1004,967
921756,1004,967
921806,1004,967
921856,1004,968
921906,1004,968
921956,1004,968
922006,1004,968
922056,1004,968
922106,1004,968
922156,1004,968
922206,1004,968
922256,1004,968
922306,1004,968
922356,1004,968
922406,1004,968
922456,1004,967
922506,1004,968
922556,1004,968
922606,1004,967
922656,1004,967
922706,1004,967
922756,1004,967
922806,1004,967
922856,1004,967
922906,1004,967
922956,1004,967
923006,1004,967
923056,1004,967
923106,1004,967
923156,1004,967
923206,1004,967
923256,1004,967
923307,1004,967
923357,1004,967
923407,1004,967
923457,1004,967
923507,1004,967
923557,1004,967
923607,1004,967
923657,1004,966
923707,1004,966
923757,1004,966
923807,1004,966
923857,1004,966
923907,1004,966
923957,1004,966
924007,1004,966
924057,1004,966
924107,1004,966
924157,1004,966
924207,1004,966
924257,1004,966
924307,1004,966
924357,1004,966
924407,1004,966
924457,1004,966
924507,1004,965
924557,1004,965
924607,1004,965
924657,1004,965
924707,1004,965
924758,1004,965
924808,1004,965
924858,1004,965
924908,1004,965
924958,1004,965
925008,1004,965
925058,1004,965
925108,1004,965
925158,1004,965
925208,1004,964
925258,1004,964
925308,1004,964
925358,1004,964
925408,1004,964
925458,1004,964
925508,1004,964
925558,1004,964
925608,1004,964
925658,1004,964
925708,1004,963
925758,1004,963
925808,1004,963
925858,1004,963
925908,1004,962
925958,1004,962
926008,1004,962
926058,1004,962
926108,1004,962
926158,1004,962
926208,1004,962
926258,1004,961
926308,1004,961
926358,1004,961
926408,1004,961
926458,1004,961
926508,1004,960
926558,1004,960
926608,1004,960
926658,1004,959
926708,1004,959
926758,1004,959
926808,1004,959
926858,1004,959
926908,1004,959
926958,1004,958
927008,1004,958
927058,1004,958
927108,1004,958
927158,1004,957
927208,1004,956
927258,1004,956
927308,1004,956
927358,1004,956
927408,1004,955
927458,1004,955
927508,1004,955
927558,1004,954
927608,1004,954
927659,1004,953
927709,1004,953
927759,1004,953
927809,1004,952
927859,1004,951
927909,1004,950
927959,1004,949
928009,1004,949
928059,1004,948
928109,1004,938
928159,1004,932
928209,1004,932
928259,1005,934
928309,1004,933
928359,1004,930
928409,1004,943
928459,1004,943
928509,1004,943
928559,1004,943
928609,1004,943
928659,1004,943
928709,1004,942
928759,1004,942
928809,1004,940
928859,1004,942
928909,1004,942
928959,1004,943
929009,1004,943
929059,1004,942
929110,1004,942
929160,1004,942
929210,1004,943
929260,1004,942
929310,1004,940
929360,1004,938
929410,1004,938
929460,1004,938
929510,1004,938
929560,1004,937
929610,1004,937
929660,1004,936
929710,1004,937
929760,1004,932
929810,1004,926
929860,1004,940
929910,1004,938
929960,1004,931
930010,1004,930
930060,1004,928
930110,1004,932
930160,1004,930
930210,1004,936
930260,1005,932
930310,1004,935
930360,1004,942
930410,1004,942
930460,1004,942
930510,1004,943
930560,1004,943
930610,1004,943
930660,1004,944
930710,1004,944
930760,1004,944
930810,1004,944
930861,1004,945
930911,1004,945
930961,1004,945
931011,1004,945
931061,1004,946
931111,1004,945
931161,1004,945
931211,1004,945
931261,1004,946
931311,1004,946
931361,1004,946
931411,1004,946
931461,1004,946
931511,1004,946
931561,1004,946
931611,1004,945
931661,1004,945
931712,1004,945
931762,1004,944
931812,1004,944
931862,1004,946
931912,1004,946
931962,1004,946
932012,1004,946
932062,1004,945
932112,1004,944
932162,1004,943
932212,1004,944
932262,1004,948
932312,1004,947
932362,1004,927
932412,1004,939
932462,1004,937
932512,1004,937
932562,1004,934
932612,1004,933
932662,1004,931
932712,1004,937
932762,1004,938
932812,1004,937
932862,1004,936
932912,1004,936
932962,1004,936
933012,1004,936
933062,1004,935
933112,1004,937
933163,1004,937
933213,1004,936
933263,1004,944
933313,1004,941
933363,1004,942
933413,1004,940
933463,1005,878
933513,1005,864
933563,1005,871
933613,1005,870
933663,1005,869
933713,1005,857
933763,1005,864
933813,1005,862
933863,1005,836
933913,1005,843
933963,1005,844
934013,1005,841
934063,1005,822
934113,1005,825
934163,1005,830
934213,1005,832
934263,1005,829
934313,1005,834
934363,1005,837
934413,1005,836
934463,1005,834
934513,1005,838
934563,1005,841
934614,1005,842
934664,1005,840
934714,1005,837
934764,1005,836
934814,1005,836
934864,1005,838
934914,1005,847
934964,1005,849
935014,1005,906
935064,1005,908
935114,1005,912
935164,1005,911
935214,1005,910
935264,1005,902
935314,1005,901
935364,1005,898
935414,1005,901
935464,1005,902
935514,1005,906
935564,1005,902
935614,1005,903
935664,1005,906
935714,1005,907
935764,1005,902
935814,1005,905
935864,1005,902
935914,1005,904
935964,1005,905
936014,1005,899
936064,1005,900
936114,1005,902
936164,1005,885
936214,1005,883
936264,1005,869
936314,1005,850
936364,1005,852
936414,1005,852
936464,1005,852
936514,1005,852
936564,1005,852
936614,1005,852
936664,1005,852
936714,1005,852
936764,1005,852
936814,1005,852
936864,1005,852
936914,1005,851
936964,1005,852
937014,1005,872
937064,1005,882
937114,1005,864
937164,1005,867
937214,1005,867
937264,1005,868
937314,1005,867
937364,1005,867
937414,1005,866
937464,1005,867
937515,1005,866
937565,1005,866
937615,1005,876
937665,1005,874
937715,1005,875
937765,1005,875
937815,1005,874
937865,1005,876
937915,1005,873
937965,1005,873
938015,1005,873
938065,1005,883
938115,1005,883
938165,1005,887
938215,1005,879
938265,1005,880
938315,1005,886
938365,1005,880
938415,1005,882
938465,1005,881
938515,1005,881
938565,1005,882
938615,1005,873
938665,1005,873
938715,1005,873
938765,1005,874
938815,1005,876
938865,1005,875
938915,1005,877
938966,1005,879
939016,1005,878
939066,1005,877
939116,1005,876
939166,1005,876
939216,1005,875
939266,1005,876
939316,1005,878
939366,1005,882
939416,1005,881
939466,1005,877
939516,1005,879
939566,1005,877
939616,1005,884
939666,1005,884
939716,1005,883
939766,1005,883
939816,1005,882
939866,1005,880
939916,1005,878
939966,1005,877
940016,1005,883
940066,1005,885
940116,1005,885
940166,1005,884
940216,1005,883
940266,1005,893
940316,1005,903
940366,1005,903
940416,1005,903
940466,1005,903
940516,1005,902
940566,1005,899
940616,1005,902
940666,1005,898
940716,1005,902
940766,1005,903
940816,1005,901
940866,1005,904
940916,1005,902
940966,1005,903
941016,1005,895
941066,1005,904
941116,1005,903
941166,1005,903
941216,1004,909
941266,1005,902
941316,1005,904
941366,1005,905
941416,1005,897
941466,1005,897
941516,1005,895
941566,1005,896
941616,1005,897
941666,1005,902
941716,1005,904
941766,1005,902
941816,1005,905
941867,1005,896
941917,1005,896
941967,1005,894
942017,1005,895
942067,1005,899
942117,1005,899
942167,1005,898
942217,1005,897
942267,1005,898
942317,1005,896
942367,1005,899
942417,1005,899
942467,1005,901
942517,1005,898
942567,1005,905
942617,1005,903
942667,1005,895
942717,1005,895
942767,1005,896
942817,1005,895
942867,1005,894
942917,1005,897
942967,1005,894
943017,1005,896
943067,1005,893
943117,1005,896
943167,1005,903
943217,1005,895
943267,1005,897
943318,1005,895
943368,1005,898
943418,1005,896
943468,1005,898
943518,1005,912
943568,1005,914
943618,1005,899
943668,1005,894
943718,1005,894
943768,1005,895
943818,1005,904
943868,1005,907
943918,1005,895
943968,1005,894
944018,1005,896
944068,1005,896
944118,1005,908
944168,1005,914
944218,1005,898
944268,1005,902
944318,1005,903
944368,1005,904
944418,1005,898
944468,1005,897
944518,1005,899
944568,1005,889
944618,1005,894
944668,1005,887
944718,1005,918
944768,1005,918
944818,1005,917
944868,1005,917
944918,1005,916
944968,1004,917
945018,1004,917
945068,1004,919
945118,1004,918
945168,1005,919
945218,1005,919
945268,1004,919
945318,1004,919
945368,1004,918
945418,1004,919
945468,1005,918
945518,1005,917
945568,1005,917
945618,1005,915
945668,1005,914
945718,1004,913
945768,1004,914
945818,1004,913
945868,1004,912
945918,1005,913
945968,1004,912
946018,1004,911
946068,1005,911
946118,1004,911
946168,1005,911
946219,1004,912
946269,1005,912
946319,1005,912
946369,1005,912
946419,1005,910
946469,1005,909
946519,1005,910
946569,1004,927
946619,1004,928
946669,1005,928
946719,1005,928
946769,1004,923
946819,1004,923
946869,1004,922
946919,1005,921
946969,1005,923
947019,1004,925
947069,1005,920
947119,1004,924
947169,1004,922
947219,1004,921
947269,1005,919
947319,1004,915
947369,1005,919
947419,1005,918
947469,1004,920
947519,1005,916
947569,1004,924
947619,1005,914
947670,1005,913
947720,1004,911
947770,1004,912
947820,1005,913
947870,1004,913
947920,1005,912
947970,1005,914
948020,1005,916
948070,1004,913
948120,1005,913
948170,1005,915
948220,1004,918
948270,1005,915
948320,1005,913
948370,1005,910
948420,1005,911
948470,1004,912
948520,1004,913
948570,1005,913
948620,1005,912
948670,1004,913
948720,1005,912
948770,1005,915
948820,1005,917
948870,1005,916
948920,1004,926
948970,1005,922
949020,1004,923
949070,1005,919
949120,1005,921
949170,1004,924
949220,1004,920
949270,1004,918
949320,1004,920
949370,1004,917
949420,1004,918
949470,1004,917
949520,1004,916
949570,1005,918
949620,1005,918
949670,1005,916
949720,1005,914
949770,1004,915
949820,1005,916
949870,1005,915
949920,1004,916
949970,1004,916
950020,1004,912
950070,1005,915
950120,1004,915
950170,1004,915
950220,1004,915
950270,1004,916
950320,1004,915
950370,1004,916
950420,1005,914
950470,1004,915
950520,1004,917
950571,1004,916
950621,1004,918
950671,1005,913
950721,1004,914
950771,1004,917
950821,1004,923
950871,1005,922
950921,1004,924
950971,1004,924
951021,1004,926
951071,1004,926
951121,1004,922
951171,1004,923
951221,1004,922
951271,1005,923
951321,1004,921
951371,1004,922
951421,1004,923
951471,1004,922
951521,1004,925
951571,1004,923
951621,1004,925
951671,1004,923
951721,1005,922
951771,1004,922
951821,1004,923
951871,1004,921
951921,1005,921
951971,1004,923
952022,1004,922
952072,1004,921
952122,1005,921
952172,1004,920
952222,1004,920
952272,1005,918
952322,1004,919
952372,1004,920
952422,1004,919
952472,1005,919
952522,1004,920
952572,1005,923
952622,1004,920
952672,1005,920
952722,1004,917
952772,1004,919
952822,1004,916
952872,1005,915
952922,1005,915
952972,1005,915
953022,1005,912
953072,1005,912
953122,1005,912
953172,1005,913
953222,1005,912
953272,1004,912
953322,1005,912
953372,1005,914
953422,1005,915
953472,1004,915
953522,1004,916
953572,1005,915
953622,1005,915
953672,1004,917
953722,1005,917
953772,1005,918
953822,1005,917
953872,1005,916
953922,1005,914
953972,1005,915
954022,1004,913
954072,1005,909
954122,1005,913
954172,1005,909
954222,1005,909
954272,1005,909
954322,1005,910
954372,1004,923
954422,1004,926
954472,1004,926
954522,1004,929
954572,1004,930
954622,1004,932
954672,1004,932
954722,1004,931
954772,1005,932
954822,1004,931
954872,1004,932
954923,1004,930
954973,1004,931
955023,1004,933
955073,1004,931
955123,1004,931
955173,1004,932
955223,1005,931
955273,1004,931
955323,1004,931
955373,1004,931
955423,1004,931
955473,1004,952
955523,1004,953
955573,1004,954
955623,1004,954
955673,1004,954
955723,1004,954
955773,1004,955
955823,1004,955
955873,1004,955
955923,1004,955
955973,1004,956
956023,1004,956
956073,1004,956
956123,1004,956
956173,1004,956
956223,1004,956
956273,1004,956
956323,1004,956
956374,1004,956
956424,1004,957
956474,1004,956
956524,1004,956
956574,1004,956
956624,1004,956
956674,1004,956
956724,1004,956
956774,1004,956
956824,1004,955
956874,1004,956
956924,1004,956
956974,1004,955
957024,1004,955
957074,1004,955
957124,1004,955
957174,1004,954
957224,1004,950
957274,1004,950
957324,1004,953
957374,1004,954
957424,1004,953
957474,1004,954
957524,1004,953
957574,1004,954
957624,1004,953
957674,1004,953
957724,1004,953
957774,1004,953
957824,1004,953
957874,1004,953
957924,1004,953
957974,1004,953
958024,1004,953
958074,1004,953
958124,1004,953
958174,1004,953
958224,1004,953
958274,1004,953
958324,1004,953
958374,1004,952
958424,1004,952
958474,1004,952
958524,1004,952
958574,1004,952
958624,1004,952
958674,1004,951
958724,1004,951
958774,1004,952
958824,1004,951
958874,1004,951
958924,1004,951
958974,1004,951
959024,1004,950
959074,1004,951
959124,1004,951
959174,1004,951
959224,1004,951
959275,1004,951
959325,1004,951
959375,1004,951
959425,1004,951
959475,1004,951
959525,1004,951
959575,1004,950
959625,1004,950
959675,1004,950
959725,1004,950
959775,1004,950
959825,1004,950
959875,1004,951
959925,1004,950
959975,1004,950
960025,1004,950
960075,1004,950
960125,1004,950
960175,1004,950
960225,1004,950
960275,1004,950
960325,1004,950
960375,1004,950
960425,1004,950
960475,1004,950
960525,1004,950
960575,1004,950
960625,1004,950
960675,1004,950
960726,1004,950
960776,1004,950
960826,1004,950
960876,1004,950
960926,1004,949
960976,1004,949
961026,1004,948
961076,1004,948
961126,1004,948
961176,1004,948
961226,1004,948
961276,1004,947
961326,1004,947
961376,1004,948
961426,1004,947
961476,1004,949
961526,1004,949
961576,1004,950
961626,1004,950
961676,1004,950
961726,1004,950
961776,1004,950
961826,1004,950
961876,1004,950
961926,1004,950
961976,1004,949
962026,1004,949
962076,1004,949
962126,1004,949
962176,1004,949
962226,1004,948
962276,1004,948
962326,1004,948
962376,1004,947
962426,1004,947
962476,1004,947
962526,1004,947
962576,1004,947
962626,1004,947
962676,1004,947
962726,1004,947
962776,1004,947
962826,1004,947
962876,1004,947
962926,1004,947
962976,1004,947
963026,1004,947
963076,1004,946
963126,1004,946
963176,1004,946
963226,1004,946
963276,1004,946
963326,1004,946
963376,1004,946
963426,1004,946
963476,1004,946
963526,1004,945
963576,1004,945
963627,1004,945
963677,1004,945
963727,1004,944
963777,1004,944
963827,1004,943
963877,1004,942
963927,1004,941
963977,1004,941
964027,1005,939
964077,1004,940
964127,1004,939
964177,1004,940
964227,1004,939
964277,1004,939
964327,1004,939
964377,1005,938
964427,1004,938
964477,1005,937
964527,1005,937
964577,1005,936
964627,1004,936
964677,1004,940
964727,1004,940
964777,1004,938
964827,1004,937
964877,1004,936
964927,1004,936
964977,1004,936
965027,1005,935
965078,1005,935
965128,1004,935
965178,1004,935
965228,1005,935
965278,1004,934
965328,1004,933
965378,1004,934
965428,1004,934
965478,1004,933
965528,1004,932
965578,1005,930
965628,1005,931
965678,1005,931
965728,1004,930
965778,1004,928
965828,1004,930
965878,1004,928
965928,1005,928
965978,1005,930
966028,1005,930
966078,1005,930
966128,1005,929
966178,1004,931
966228,1004,931
966278,1004,930
966328,1004,931
966378,1004,931
966428,1004,930
966478,1005,931
966528,1005,931
966578,1004,931
966628,1005,930
966678,1005,930
966728,1005,931
966778,1004,930
966828,1004,930
966878,1005,930
966928,1004,931
966978,1004,931
967028,1004,930
967078,1004,931
967128,1004,930
967178,1004,931
967228,1004,932
967278,1005,932
967328,1005,931
967378,1004,931
967428,1004,933
967478,1004,932
967528,1004,932
967578,1005,933
967628,1004,932
967678,1004,932
967728,1004,933
967778,1004,933
967828,1004,933
967878,1004,934
967928,1004,934
967979,1004,934
968029,1004,933
968079,1004,933
968129,1005,935
968179,1004,935
968229,1004,935
968279,1004,934
968329,1004,935
968379,1004,935
968429,1004,935
968479,1004,936
968529,1004,935
968579,1004,935
968629,1005,935
968679,1004,935
968729,1005,934
968779,1004,934
968829,1004,935
968879,1004,935
968929,1004,936
968979,1004,935
969029,1004,935
969079,1004,935
969129,1004,936
969179,1004,936
969229,1005,935
969279,1004,936
969329,1005,935
969379,1004,935
969430,1004,935
969480,1004,935
969530,1004,936
969580,1004,935
969630,1005,935
969680,1005,935
969730,1004,935
969780,1004,936
969830,1004,936
969880,1004,936
969930,1004,936
969980,1004,936
970030,1005,936
970080,1004,936
970130,1004,937
970180,1004,937
970230,1004,937
970280,1004,936
970330,1004,937
970380,1004,940
970430,1004,941
970480,1005,942
970530,1005,942
970580,1004,942
970630,1004,943
970680,1004,943
970730,1004,943
970780,1004,943
970830,1004,943
970880,1004,944
970930,1004,943
970980,1004,944
971030,1004,944
971080,1004,944
971130,1004,945
971180,1004,944
971230,1004,944
971280,1004,944
971330,1004,944
971380,1004,944
971430,1004,944
971480,1004,944
971530,1004,944
971580,1004,943
971630,1004,943
971680,1004,944
971730,1004,943
971780,1004,944
971830,1004,944
971880,1004,944
971930,1004,944
971980,1004,945
972030,1004,945
972080,1004,945
972130,1004,945
972180,1004,944
972230,1004,945
972280,1004,944
972331,1004,945
972381,1004,945
972431,1004,945
972481,1004,945
972531,1004,945
972581,1004,945
972631,1004,945
972681,1005,945
972731,1004,945
972781,1004,945
972831,1004,945
972881,1004,944
972931,1004,945
972981,1004,945
973031,1004,944
973081,1004,945
973131,1004,945
973181,1004,945
973231,1004,944
973281,1004,944
973331,1005,944
973381,1004,944
973431,1004,944
973481,1005,944
973531,1004,944
973581,1004,944
973631,1004,944
973681,1004,944
973731,1004,944
973782,1004,944
973832,1004,944
973882,1004,944
973932,1004,944
973982,1004,944
974032,1004,944
974082,1004,944
974132,1004,944
974182,1004,944
974232,1004,944
974282,1004,944
974332,1004,944
974382,1004,944
974432,1004,944
974482,1004,944
974532,1004,944
974582,1004,944
974632,1005,944
974682,1005,944
974732,1005,944
974782,1004,943
974832,1004,943
974882,1005,943
974932,1004,943
974982,1005,943
975032,1005,943
975082,1005,943
975132,1004,943
975182,1004,943
975232,1004,943
975282,1004,944
975332,1004,943
975382,1004,943
975432,1004,943
975482,1005,943
975532,1004,944
975582,1004,943
975632,1005,943
975682,1004,944
975732,1004,945
975782,1005,947
975832,1004,947
975882,1005,948
975932,1004,948
975982,1004,948
976032,1004,948
976082,1004,949
976132,1004,949
976182,1004,949
976232,1004,949
976282,1005,949
976332,1004,949
976382,1004,949
976432,1004,950
976482,1004,950
976532,1004,950
976582,1004,950
976632,1004,950
976683,1004,950
976733,1004,950
976783,1004,950
976833,1004,950
976883,1004,950
976933,1004,950
976983,1004,950
977033,1004,950
977083,1004,950
977133,1004,950
977183,1004,950
977233,1004,950
977283,1004,950
977333,1004,950
977383,1004,950
977433,1004,950
977483,1004,950
977533,1004,950
977583,1004,950
977633,1004,950
977683,1004,950
977733,1005,950
977783,1004,950
977833,1004,950
977883,1004,950
977933,1004,950
977983,1004,950
978033,1004,950
978083,1004,950
978134,1004,950
978184,1004,950
978234,1004,949
978284,1004,950
978334,1004,950
978384,1004,949
978434,1004,949
978484,1004,949
978534,1004,949
978584,1004,949
978634,1004,949
978684,1004,949
978734,1004,949
978784,1004,949
978834,1004,949
978884,1004,949
978934,1004,949
978984,1004,949
979034,1004,948
979084,1004,949
979134,1004,948
979184,1004,948
979234,1004,948
979284,1004,948
979334,1004,948
979384,1004,948
979434,1004,948
979484,1004,948
979534,1004,948
979584,1004,948
979634,1004,947
979684,1004,947
979734,1004,947
979784,1005,948
979834,1004,948
979884,1004,947
979934,1004,948
979984,1004,948
980034,1004,947
980084,1004,947
980134,1004,947
980184,1004,947
980234,1004,947
980284,1004,947
980334,1004,947
980384,1004,946
980434,1004,947
980484,1004,947
980534,1004,947
980584,1004,946
980634,1004,947
980684,1004,946
980734,1005,946
980784,1004,946
980834,1004,946
980884,1004,945
980934,1004,946
980984,1004,946
981035,1004,946
981085,1004,946
981135,1004,946
981185,1004,946
981235,1004,946
981285,1004,946
981335,1004,945
981385,1004,945
981435,1004,945
981485,1004,945
981535,1004,945
981585,1004,945
981635,1004,945
981685,1004,945
981735,1004,945
981785,1004,944
981835,1004,945
981885,1004,944
981935,1004,945
981985,1004,944
982035,1004,944
982085,1004,944
982135,1004,944
982185,1004,944
982235,1004,944
982285,1004,944
982335,1004,943
982385,1004,943
982435,1004,943
982486,1004,943
982536,1004,943
982586,1004,942
982636,1004,943
982686,1004,943
982736,1004,943
982786,1004,942
982836,1004,942
982886,1004,942
982936,1004,941
982986,1005,941
983036,1004,942
983086,1004,941
983136,1004,941
983186,1004,941
983236,1004,940
983286,1004,941
983336,1004,941
983386,1004,940
983436,1004,940
983486,1004,939
983536,1004,940
983586,1004,939
983636,1005,939
983686,1004,939
983736,1004,938
983786,1004,938
983836,1005,938
983886,1004,938
983936,1004,938
983986,1004,937
984036,1005,937
984086,1004,937
984136,1004,937
984186,1004,937
984236,1004,937
984286,1005,937
984336,1005,936
984386,1004,935
984436,1004,946
984486,1004,950
984536,1004,952
984586,1004,953
984636,1004,955
984686,1004,956
984736,1004,956
984786,1004,956
984836,1004,956
984886,1004,957
984936,1004,957
984986,1004,957
985036,1004,957
985086,1004,957
985136,1004,957
985186,1004,958
985236,1004,958
985286,1004,958
985336,1004,958
985387,1004,958
985437,1004,958
985487,1004,958
985537,1004,958
985587,1004,958
985637,1004,959
985687,1004,960
985737,1004,960
985787,1004,960
985837,1004,961
985887,1004,961
985937,1004,961
985987,1004,961
986037,1004,961
986087,1004,961
986137,1004,961
986187,1004,961
986237,1004,961
986287,1004,961
986337,1004,961
986387,1004,961
986437,1004,961
986487,1004,961
986537,1004,961
986587,1004,962
986637,1004,962
986687,1004,962
986737,1004,962
986787,1004,962
986838,1004,962
986888,1004,962
986938,1004,962
986988,1004,962
987038,1004,962
987088,1004,962
987138,1004,962
987188,1004,962
987238,1004,963
987288,1004,962
987338,1004,963
987388,1004,963
987438,1004,963
987488,1004,963
987538,1004,963
987588,1004,963
987638,1004,963
987688,1004,963
987738,1004,963
987788,1004,963
987838,1004,963
987888,1004,963
987938,1004,963
987988,1004,963
988038,1004,963
988088,1004,963
988138,1004,963
988188,1004,963
988238,1004,963
988288,1004,963
988338,1004,964
988388,1004,963
988438,1004,963
988488,1004,963
988538,1004,963
988588,1004,963
988638,1004,963
988688,1004,964
988738,1004,964
988788,1004,964
988838,1004,964
988888,1004,964
988938,1004,964
988988,1004,964
989038,1004,964
989088,1004,964
989138,1004,964
989188,1004,964
989238,1004,964
989288,1004,964
989338,1004,964
989388,1004,964
989438,1004,964
989488,1004,964
989538,1004,964
989588,1004,964
989638,1004,964
989688,1004,964
989739,1004,964
989789,1004,964
989839,1004,964
989889,1004,964
989939,1004,964
989989,1004,964
990039,1004,964
990089,1004,964
990139,1004,964
990189,1004,964
990239,1004,964
990289,1004,964
990339,1004,964
990389,1004,964
990439,1004,964
990489,1004,964
990539,1004,964
990589,1004,964
990639,1004,964
990689,1004,964
990739,1004,964
990789,1004,964
990839,1004,965
990889,1004,965
990939,1004,965
990989,1004,965
991039,1004,965
991089,1004,965
991139,1004,965
991190,1004,965
991240,1004,965
991290,1004,965
991340,1004,965
991390,1004,965
991440,1004,965
991490,1004,965
991540,1004,965
991590,1004,965
991640,1004,965
991693,1004,965
991744,1004,965
991794,1004,965
991844,1004,965
991894,1004,965
991944,1004,965
991994,1004,965
992044,1004,965
992094,1004,965
992144,1004,965
992194,1004,965
992244,1004,965
992294,1004,965
992344,1004,965
992394,1004,965
992444,1004,965
992494,1004,965
992544,1004,965
992594,1004,965
992644,1004,965
992694,1004,965
992744,1004,965
992794,1004,965
992844,1004,965
992894,1004,965
992944,1004,965
992994,1004,965
993044,1004,965
993094,1004,965
993144,1004,965
993195,1004,965
993245,1004,965
993295,1004,965
993345,1004,965
993395,1004,965
993445,1004,965
993495,1004,965
993545,1004,965
993595,1004,965
993645,1004,965
993695,1004,965
993745,1004,965
993795,1004,965
993845,1004,965
993895,1004,965
993945,1004,965
993995,1004,965
994045,1004,965
994095,1004,965
994145,1004,965
994195,1004,965
994245,1004,965
994295,1004,965
994345,1004,965
994395,1004,965
994445,1004,965
994495,1004,965
994545,1004,966
994595,1004,966
994646,1004,966
994696,1004,966
994746,1004,966
994796,1004,966
994846,1004,966
994896,1004,966
994946,1004,966
994996,1004,966
995046,1004,966
995096,1004,966
995146,1004,966
995196,1004,966
995246,1004,966
995296,1004,966
995346,1004,966
995396,1004,966
995446,1004,966
995496,1004,966
995546,1004,966
995596,1004,966
995646,1004,966
995696,1004,966
995746,1004,966
995796,1004,966
995846,1004,966
995896,1004,966
995946,1004,966
995996,1004,966
996046,1004,966
996096,1004,966
996146,1004,966
996196,1004,966
996246,1004,966
996296,1004,966
996346,1004,966
996396,1004,965
996446,1004,966
996496,1004,966
996546,1004,966
996596,1004,966
996646,1004,966
996696,1004,966
996746,1004,966
996796,1004,965
996846,1004,965
996896,1004,965
996946,1004,965
996996,1004,966
997046,1004,965
997096,1004,965
997146,1004,965
997196,1004,965
997246,1004,965
997296,1004,965
997346,1004,965
997396,1004,965
997446,1004,965
997496,1004,965
997547,1004,965
997597,1004,965
997647,1004,965
997697,1004,965
997747,1004,965
997797,1004,965
997847,1004,965
997897,1004,965
997947,1004,965
997997,1004,965
998047,1004,965
998097,1004,965
998147,1004,965
998197,1004,965
998247,1004,965
998297,1004,965
998347,1004,965
998397,1004,965
998447,1004,965
998497,1004,965
998547,1004,965
998597,1004,965
998647,1004,965
998697,1004,965
998747,1004,965
998797,1004,965
998847,1004,965
998897,1004,965
998947,1004,965
998998,1004,965
999048,1004,965
999098,1004,965
999148,1004,965
999198,1004,965
999248,1004,965
999298,1004,965
999348,1004,965
999398,1004,965
999448,1004,965
999498,1004,965
999548,1004,965
999598,1004,965
999648,1004,965
999698,1004,965
999748,1004,965
999798,1004,965
999848,1004,965
999898,1004,965
999948,1004,965
999998,1004,965
1000048,1004,965
1000098,1004,965
1000148,1004,965
1000198,1004,965
1000248,1004,965
1000298,1004,965
1000348,1004,965
1000398,1004,965
1000448,1004,965
1000498,1004,965
1000548,1004,965
1000598,1004,965
1000648,1004,965
1000698,1004,965
1000748,1004,965
1000798,1004,965
1000848,1004,965
1000898,1004,965
1000948,1004,965
1000998,1004,965
1001048,1004,965
1001098,1004,965
1001148,1004,965
1001198,1004,965
1001248,1004,965
1001298,1004,965
1001348,1004,965
1001398,1004,965
1001448,1004,965
1001498,1004,965
1001548,1004,965
1001598,1004,965
1001648,1004,965
1001698,1004,965
1001748,1004,965
1001798,1004,965
1001848,1004,964
1001899,1004,964
1001949,1004,964
1001999,1004,964
1002212,1004,964
1002262,1004,964
1002312,1004,964
1002362,1004,964
1002412,1004,964
1002462,1004,964
1002512,1004,964
1002562,1004,964
1002612,1004,964
1002662,1004,964
1002712,1004,964
1002762,1004,964
1002812,1004,964
1002862,1004,964
1002912,1004,964
1002962,1004,964
1003012,1004,964
1003062,1004,964
1003112,1004,964
1003162,1004,964
1003212,1004,964
1003262,1004,964
1003312,1004,964
1003362,1004,964
1003412,1004,964
